data,id_treballador,nom,hora,id_posicio,posicio,clasificador,familia
2025-04-28,130,Azahara,06:00 - 07:00,18,Inducciones mesa 18,2,1
2025-04-28,130,Azahara,07:00 - 08:00,59,Destinos mesa 4,3,2
2025-04-28,130,Azahara,08:00 - 09:00,68,Precintadora shuttle,3,8
2025-04-28,130,Azahara,09:00 - 10:00,19,Inducciones mesa 19,2,1
2025-04-28,130,Azahara,10:00 - 11:00,92,Precintadora shipping,4,4
2025-04-28,130,Azahara,11:00 - 12:00,91,Destinos mesa 10,4,2
2025-04-28,130,Azahara,12:00 - 13:00,51,Inducciones mesa 6,3,1
2025-04-28,130,Azahara,13:00 - 14:00,8,Inducciones mesa 8,2,1
2025-04-28,132,Calista,06:00 - 07:00,5,Inducciones mesa 5,2,1
2025-04-28,132,Calista,07:00 - 08:00,71,Rampas/cajas vacias,3,7
2025-04-28,132,Calista,08:00 - 09:00,9,Inducciones mesa 9,2,1
2025-04-28,132,Calista,09:00 - 10:00,61,Destinos mesa 6,3,2
2025-04-28,132,Calista,10:00 - 11:00,86,Destinos mesa 5,4,2
2025-04-28,132,Calista,11:00 - 12:00,58,Destinos mesa 3,3,2
2025-04-28,132,Calista,12:00 - 13:00,36,Destinos mesa 16,2,2
2025-04-28,132,Calista,13:00 - 14:00,81,Inducciones mesa 10,4,1
2025-04-28,134,Loreto,06:00 - 07:00,91,Destinos mesa 10,4,2
2025-04-28,134,Loreto,07:00 - 08:00,72,Inducciones mesa 1,4,1
2025-04-28,134,Loreto,08:00 - 09:00,33,Destinos mesa 13,2,2
2025-04-28,134,Loreto,09:00 - 10:00,71,Rampas/cajas vacias,3,7
2025-04-28,134,Loreto,10:00 - 11:00,22,Destinos mesa 2,2,2
2025-04-28,134,Loreto,11:00 - 12:00,79,Inducciones mesa 8,4,1
2025-04-28,134,Loreto,12:00 - 13:00,8,Inducciones mesa 8,2,1
2025-04-28,134,Loreto,13:00 - 14:00,22,Destinos mesa 2,2,2
2025-04-28,137,Esmeralda,06:00 - 07:00,19,Inducciones mesa 19,2,1
2025-04-28,137,Esmeralda,07:00 - 08:00,70,Sequence 3,3,6
2025-04-28,137,Esmeralda,08:00 - 09:00,33,Destinos mesa 13,2,2
2025-04-28,137,Esmeralda,09:00 - 10:00,35,Destinos mesa 15,2,2
2025-04-28,137,Esmeralda,10:00 - 11:00,36,Destinos mesa 16,2,2
2025-04-28,137,Esmeralda,11:00 - 12:00,51,Inducciones mesa 6,3,1
2025-04-28,137,Esmeralda,12:00 - 13:00,23,Destinos mesa 3,2,2
2025-04-28,137,Esmeralda,13:00 - 14:00,21,Destinos mesa 1,2,2
2025-04-28,138,Octavio,06:00 - 07:00,93,Precintadora shuttle,4,8
2025-04-28,138,Octavio,07:00 - 08:00,57,Destinos mesa 2,3,2
2025-04-28,138,Octavio,08:00 - 09:00,53,Inducciones mesa 8,3,1
2025-04-28,138,Octavio,09:00 - 10:00,45,Rampas/cajas vacias,2,7
2025-04-28,138,Octavio,10:00 - 11:00,69,Rechazo 3/4,3,5
2025-04-28,138,Octavio,11:00 - 12:00,30,Destinos mesa 10,2,2
2025-04-28,138,Octavio,12:00 - 13:00,8,Inducciones mesa 8,2,1
2025-04-28,138,Octavio,13:00 - 14:00,34,Destinos mesa 14,2,2
2025-04-28,139,Pancho,06:00 - 07:00,44,Sequence,2,6
2025-04-28,139,Pancho,07:00 - 08:00,45,Rampas/cajas vacias,2,7
2025-04-28,139,Pancho,08:00 - 09:00,33,Destinos mesa 13,2,2
2025-04-28,139,Pancho,09:00 - 10:00,54,Inducciones mesa 9,3,1
2025-04-28,139,Pancho,10:00 - 11:00,16,Inducciones mesa 16,2,1
2025-04-28,139,Pancho,11:00 - 12:00,62,Destinos mesa 7,3,2
2025-04-28,139,Pancho,12:00 - 13:00,28,Destinos mesa 8,2,2
2025-04-28,139,Pancho,13:00 - 14:00,54,Inducciones mesa 9,3,1
2025-04-28,143,Marita,06:00 - 07:00,63,Destinos mesa 8,3,2
2025-04-28,143,Marita,07:00 - 08:00,31,Destinos mesa 11,2,2
2025-04-28,143,Marita,08:00 - 09:00,4,Inducciones mesa 4,2,1
2025-04-28,143,Marita,09:00 - 10:00,27,Destinos mesa 7,2,2
2025-04-28,143,Marita,10:00 - 11:00,9,Inducciones mesa 9,2,1
2025-04-28,143,Marita,11:00 - 12:00,88,Destinos mesa 7,4,2
2025-04-28,143,Marita,12:00 - 13:00,31,Destinos mesa 11,2,2
2025-04-28,143,Marita,13:00 - 14:00,21,Destinos mesa 1,2,2
2025-04-28,144,José Luis,06:00 - 07:00,39,Destinos mesa 19,2,2
2025-04-28,144,José Luis,07:00 - 08:00,16,Inducciones mesa 16,2,1
2025-04-28,144,José Luis,08:00 - 09:00,78,Inducciones mesa 7,4,1
2025-04-28,144,José Luis,09:00 - 10:00,22,Destinos mesa 2,2,2
2025-04-28,144,José Luis,10:00 - 11:00,12,Inducciones mesa 12,2,1
2025-04-28,144,José Luis,11:00 - 12:00,93,Precintadora shuttle,4,8
2025-04-28,144,José Luis,12:00 - 13:00,67,Precintadora shipping,3,4
2025-04-28,144,José Luis,13:00 - 14:00,64,Destinos mesa 9,3,2
